Gene	ORF 	Plate	Row	Column
MNT4	YNR059W	12	7	12
REX4	YOL080C	12	7	13
BIO3	YNR058W	12	7	14
	YOL079W	12	7	15
BIO4	YNR057C	12	7	16
	YOL075C	12	7	17
BIO5	YNR056C	12	7	18
EMI5	YOL071W	12	7	19
HOL1	YNR055C	12	7	20
	YOL070C	12	7	21
BRE5	YNR051C	12	7	22
HST1	YOL068C	12	7	23
HIS3	YOR202W	12	7	24
HIS3	YOR202W	12	8	1
GLO4	YOR040W	12	8	2
ARP8	YOR141C	12	8	3
CKB2	YOR039W	12	8	4
SFL1	YOR140W	12	8	5
HIR2	YOR038C	12	8	6
	YOR139C	12	8	7
CYC2	YOR037W	12	8	8
RUP1	YOR138C	12	8	9
SHE4	YOR035C	12	8	10
SIA1	YOR137C	12	8	11
AKR2	YOR034C	12	8	12
IDH2	YOR136W	12	8	13
EXO1	YOR033C	12	8	14
	YOR135C	12	8	15
HMS1	YOR032C	12	8	16
BAG7	YOR134W	12	8	17
CRS5	YOR031W	12	8	18
EFT1	YOR133W	12	8	19
DFG16	YOR030W	12	8	20
VPS17	YOR132W	12	8	21
	YOR029W	12	8	22
	YOR131C	12	8	23
HIS3	YOR202W	12	8	24
HIS3	YOR202W	12	9	1
IZH2	YOL002C	12	9	2
IZH4	YOL101C	12	9	3
PHO80	YOL001W	12	9	4
	YOL099C	12	9	5
COS10	YNR075W	12	9	6
	YOL098C	12	9	7
AIF1	YNR074C	12	9	8
HMI1	YOL095C	12	9	9
	YNR073C	12	9	10
TRM10	YOL093W	12	9	11
HXT17	YNR072W	12	9	12
	YOL092W	12	9	13
	YNR071C	12	9	14
SPO21	YOL091W	12	9	15
BSC5	YNR069C	12	9	16
MSH2	YOL090W	12	9	17
DSE4	YNR067C	12	9	18
HAL9	YOL089C	12	9	19
	YNR066C	12	9	20
MPD2	YOL088C	12	9	21
YSN1	YNR065C	12	9	22
	YOL087C	12	9	23
HIS3	YOR202W	12	9	24
HIS3	YOR202W	12	10	1
	YOR053W	12	10	2
SEY1	YOR165W	12	10	3
	YOR052C	12	10	4
	YOR164C	12	10	5
	YOR051C	12	10	6
DDP1	YOR163W	12	10	7
	YOR050C	12	10	8
YRR1	YOR162C	12	10	9
RSB1	YOR049C	12	10	10
PNS1	YOR161C	12	10	11
STD1	YOR047C	12	10	12
NFI1	YOR156C	12	10	13
TOM6	YOR045W	12	10	14
	YOR154W	12	10	15
	YOR044W	12	10	16
PDR5	YOR153W	12	10	17
WHI2	YOR043W	12	10	18
	YOR152C	12	10	19
CUE5	YOR042W	12	10	20
ELG1	YOR144C	12	10	21
SRF5	YOR041C	12	10	22
LSC1	YOR142W	12	10	23
HIS3	YOR202W	12	10	24
HIS3	YOR202W	12	11	1
	YOL014W	12	11	2
SKM1	YOL113W	12	11	3
	YOL013W-A	12	11	4
MSB4	YOL112W	12	11	5
HRD1	YOL013C	12	11	6
	YOL111C	12	11	7
HTZ1	YOL012C	12	11	8
SHR5	YOL110W	12	11	9
PLB3	YOL011W	12	11	10
ZEO1	YOL109W	12	11	11
MDM12	YOL009C	12	11	12
INO4	YOL108C	12	11	13
	YOL008W	12	11	14
	YOL107W	12	11	15
	YOL007C	12	11	16
	YOL106W	12	11	17
TOP1	YOL006C	12	11	18
WSC3	YOL105C	12	11	19
SIN3	YOL004W	12	11	20
NDJ1	YOL104C	12	11	21
	YOL003C	12	11	22
ITR2	YOL103W	12	11	23
HIS3	YOR202W	12	11	24
HIS3	YOR202W	12	12	1
VPS5	YOR069W	12	12	2
FYV12	YOR183W	12	12	3
VAM10	YOR068C	12	12	4
RPS30B	YOR182C	12	12	5
ALG8	YOR067C	12	12	6
GAC1	YOR178C	12	12	7
	YOR066W	12	12	8
MPC54	YOR177C	12	12	9
CYT1	YOR065W	12	12	10
	YOR175C	12	12	11
YNG1	YOR064C	12	12	12
DCS2	YOR173W	12	12	13
	YOR062C	12	12	14
YRM1	YOR172W	12	12	15
CKA2	YOR061W	12	12	16
LCB4	YOR171C	12	12	17
	YOR059C	12	12	18
	YOR170W	12	12	19
ASE1	YOR058C	12	12	20
RPS28A	YOR167C	12	12	21
	YOR055W	12	12	22
	YOR166C	12	12	23
HIS3	YOR202W	12	12	24
HIS3	YOR202W	12	13	1
	YOL029C	12	13	2
YGK3	YOL128C	12	13	3
YAP7	YOL028C	12	13	4
MDH2	YOL126C	12	13	5
MDM38	YOL027C	12	13	6
	YOL124C	12	13	7
LAG2	YOL025W	12	13	8
SMF1	YOL122C	12	13	9
	YOL024W	12	13	10
RPS19A	YOL121C	12	13	11
TAT2	YOL020W	12	13	12
MCH4	YOL119C	12	13	13
TOS7	YOL019W	12	13	14
	YOL118C	12	13	15
TLG2	YOL018C	12	13	16
RRI2	YOL117W	12	13	17
ESC8	YOL017W	12	13	18
MSN1	YOL116W	12	13	19
CMK2	YOL016C	12	13	20
TRF4	YOL115W	12	13	21
	YOL015W	12	13	22
	YOL114C	12	13	23
HIS3	YOR202W	12	13	24
HIS3	YOR202W	12	14	1
	YOR084W	12	14	2
LIP5	YOR196C	12	14	3
WHI5	YOR083W	12	14	4
SLK19	YOR195W	12	14	5
	YOR082C	12	14	6
PEX27	YOR193W	12	14	7
STC2	YOR081C	12	14	8
	YOR192C	12	14	9
DIA2	YOR080W	12	14	10
RIS1	YOR191W	12	14	11
ATX2	YOR079C	12	14	12
SPR1	YOR190W	12	14	13
BUD21	YOR078W	12	14	14
IES4	YOR189W	12	14	15
SKI7	YOR076C	12	14	16
MSB1	YOR188W	12	14	17
	YOR072W	12	14	18
	YOR186W	12	14	19
	YOR071C	12	14	20
GSP2	YOR185C	12	14	21
GYP1	YOR070C	12	14	22
SER1	YOR184W	12	14	23
HIS3	YOR202W	12	14	24
HIS3	YOR202W	12	15	1
PEX15	YOL044W	12	15	2
FRE7	YOL152W	12	15	3
NTG2	YOL043C	12	15	4
GRE2	YOL151W	12	15	5
NGL1	YOL042W	12	15	6
	YOL150C	12	15	7
NOP12	YOL041C	12	15	8
PEX11	YOL147C	12	15	9
RPP2A	YOL039W	12	15	10
PPM2	YOL141W	12	15	11
	YOL037C	12	15	12
	YOL138C	12	15	13
	YOL036W	12	15	14
BSC6	YOL137W	12	15	15
	YOL035C	12	15	16
PFK27	YOL136C	12	15	17
	YOL032W	12	15	18
GAS4	YOL132W	12	15	19
SIL1	YOL031C	12	15	20
	YOL131W	12	15	21
GAS5	YOL030W	12	15	22
VPS68	YOL129W	12	15	23
HIS3	YOR202W	12	15	24
HIS3	YOR202W	12	16	1
HIS3	YOR202W	12	16	2
HIS3	YOR202W	12	16	3
HIS3	YOR202W	12	16	4
HIS3	YOR202W	12	16	5
HIS3	YOR202W	12	16	6
HIS3	YOR202W	12	16	7
HIS3	YOR202W	12	16	8
HIS3	YOR202W	12	16	9
HIS3	YOR202W	12	16	10
HIS3	YOR202W	12	16	11
HIS3	YOR202W	12	16	12
HIS3	YOR202W	12	16	13
HIS3	YOR202W	12	16	14
HIS3	YOR202W	12	16	15
HIS3	YOR202W	12	16	16
HIS3	YOR202W	12	16	17
HIS3	YOR202W	12	16	18
HIS3	YOR202W	12	16	19
HIS3	YOR202W	12	16	20
HIS3	YOR202W	12	16	21
HIS3	YOR202W	12	16	22
HIS3	YOR202W	12	16	23
HIS3	YOR202W	12	16	24
HIS3	YOR202W	13	1	1
HIS3	YOR202W	13	1	2
HIS3	YOR202W	13	1	3
HIS3	YOR202W	13	1	4
HIS3	YOR202W	13	1	5
HIS3	YOR202W	13	1	6
HIS3	YOR202W	13	1	7
HIS3	YOR202W	13	1	8
HIS3	YOR202W	13	1	9
HIS3	YOR202W	13	1	10
HIS3	YOR202W	13	1	11
HIS3	YOR202W	13	1	12
HIS3	YOR202W	13	1	13
HIS3	YOR202W	13	1	14
HIS3	YOR202W	13	1	15
HIS3	YOR202W	13	1	16
HIS3	YOR202W	13	1	17
HIS3	YOR202W	13	1	18
HIS3	YOR202W	13	1	19
HIS3	YOR202W	13	1	20
HIS3	YOR202W	13	1	21
HIS3	YOR202W	13	1	22
HIS3	YOR202W	13	1	23
HIS3	YOR202W	13	1	24
HIS3	YOR202W	13	2	1
LPE10	YPL060W	13	2	2
DAP1	YPL170W	13	2	3
PDR12	YPL058C	13	2	4
	YPL168W	13	2	5
SUR1	YPL057C	13	2	6
REV3	YPL167C	13	2	7
	YPL056C	13	2	8
	YPL166W	13	2	9
LGE1	YPL055C	13	2	10
SET6	YPL165C	13	2	11
LEE1	YPL054W	13	2	12
MLH3	YPL164C	13	2	13
KTR6	YPL053C	13	2	14
SVS1	YPL163C	13	2	15
OAZ1	YPL052W	13	2	16
	YPL162C	13	2	17
ARL3	YPL051W	13	2	18
BEM4	YPL161C	13	2	19
CAM1	YPL048W	13	2	20
PET20	YPL159C	13	2	21
SGF11	YPL047W	13	2	22
TGS1	YPL157W	13	2	23
HIS3	YOR202W	13	2	24
HIS3	YOR202W	13	3	1
MCT1	YOR221C	13	3	2
SNC2	YOR327C	13	3	3
STE13	YOR219C	13	3	4
FRT1	YOR324C	13	3	5
RUD3	YOR216C	13	3	6
	YOR322C	13	3	7
	YOR215C	13	3	8
PMT3	YOR321W	13	3	9
	YOR214C	13	3	10
GNT1	YOR320C	13	3	11
SAS5	YOR213C	13	3	12
	YOR318C	13	3	13
STE4	YOR212W	13	3	14
FAA1	YOR317W	13	3	15
NPT1	YOR209C	13	3	16
COT1	YOR316C	13	3	17
PTP2	YOR208W	13	3	18
	YOR315W	13	3	19
HIS3	YOR202W	13	3	20
	YOR314W	13	3	21
MCA1	YOR197W	13	3	22
SPS4	YOR313C	13	3	23
HIS3	YOR202W	13	3	24
HIS3	YOR202W	13	4	1
YTA6	YPL074W	13	4	2
	YPL183C	13	4	3
	YPL073C	13	4	4
	YPL182C	13	4	5
	YPL071C	13	4	6
CTI6	YPL181W	13	4	7
MUK1	YPL070W	13	4	8
TCO89	YPL180W	13	4	9
BTS1	YPL069C	13	4	10
PPQ1	YPL179W	13	4	11
	YPL068C	13	4	12
CBC2	YPL178W	13	4	13
	YPL067C	13	4	14
CUP9	YPL177C	13	4	15
	YPL066W	13	4	16
	YPL176C	13	4	17
CWC27	YPL064C	13	4	18
NIP100	YPL174C	13	4	19
	YPL062W	13	4	20
COX10	YPL172C	13	4	21
ALD6	YPL061W	13	4	22
OYE3	YPL171C	13	4	23
HIS3	YOR202W	13	4	24
HIS3	YOR202W	13	5	1
RPL33B	YOR234C	13	5	2
PUT4	YOR348C	13	5	3
KIN4	YOR233W	13	5	4
PYK2	YOR347C	13	5	5
MKK1	YOR231W	13	5	6
REV1	YOR346W	13	5	7
WTM1	YOR230W	13	5	8
TYE7	YOR344C	13	5	9
WTM2	YOR229W	13	5	10
	YOR343C	13	5	11
	YOR228C	13	5	12
	YOR342C	13	5	13
	YOR227W	13	5	14
UBC11	YOR339C	13	5	15
ISU2	YOR226C	13	5	16
	YOR338W	13	5	17
	YOR225W	13	5	18
TEA1	YOR337W	13	5	19
	YOR223W	13	5	20
MRS2	YOR334W	13	5	21
ODC2	YOR222W	13	5	22
PDR10	YOR328W	13	5	23
HIS3	YOR202W	13	5	24
HIS3	YOR202W	13	6	1
	YPL095C	13	6	2
OXR1	YPL196W	13	6	3
SSU1	YPL092W	13	6	4
APL5	YPL195W	13	6	5
GLR1	YPL091W	13	6	6
DDC1	YPL194W	13	6	7
RPS6A	YPL090C	13	6	8
PRM3	YPL192C	13	6	9
RLM1	YPL089C	13	6	10
	YPL191C	13	6	11
	YPL088W	13	6	12
GUP2	YPL189W	13	6	13
YDC1	YPL087W	13	6	14
MF(ALPHA)1	YPL187W	13	6	15
ELP3	YPL086C	13	6	16
UIP4	YPL186C	13	6	17
RPS9A	YPL081W	13	6	18
	YPL185W	13	6	19
	YPL080C	13	6	20
	YPL184C	13	6	21
RPL21B	YPL079W	13	6	22
GON5	YPL183W-A	13	6	23
HIS3	YOR202W	13	6	24
HIS3	YOR202W	13	7	1
RBF17	YOR252W	13	7	2
PDE2	YOR360C	13	7	3
	YOR251C	13	7	4
VTS1	YOR359W	13	7	5
SRL1	YOR247W	13	7	6
HAP5	YOR358W	13	7	7
	YOR246C	13	7	8
GRD19	YOR357C	13	7	9
DGA1	YOR245C	13	7	10
	YOR356W	13	7	11
PUS7	YOR243C	13	7	12
GDS1	YOR355W	13	7	13
SSP2	YOR242C	13	7	14
MSC6	YOR354C	13	7	15
ABP140	YOR239W	13	7	16
	YOR352W	13	7	17
	YOR238W	13	7	18
MEK1	YOR351C	13	7	19
HES1	YOR237W	13	7	20
MNE1	YOR350C	13	7	21
	YOR235W	13	7	22
CIN1	YOR349W	13	7	23
HIS3	YOR202W	13	7	24
HIS3	YOR202W	13	8	1
	YPL108W	13	8	2
	YPL208W	13	8	3
	YPL107W	13	8	4
	YPL207W	13	8	5
SSE1	YPL106C	13	8	6
	YPL206C	13	8	7
	YPL105C	13	8	8
	YPL205C	13	8	9
FMP30	YPL103C	13	8	10
TPK2	YPL203W	13	8	11
	YPL102C	13	8	12
AFT2	YPL202C	13	8	13
ELP4	YPL101W	13	8	14
	YPL201C	13	8	15
ATG21	YPL100W	13	8	16
CSM4	YPL200W	13	8	17
FMP14	YPL099C	13	8	18
	YPL199C	13	8	19
	YPL098C	13	8	20
RPL7B	YPL198W	13	8	21
PNG1	YPL096W	13	8	22
	YPL197C	13	8	23
HIS3	YOR202W	13	8	24
HIS3	YOR202W	13	9	1
	YOR271C	13	9	2
	YOR378W	13	9	3
VPH1	YOR270C	13	9	4
ATF1	YOR377W	13	9	5
PAC1	YOR269W	13	9	6
	YOR376W	13	9	7
	YOR268C	13	9	8
GDH1	YOR375C	13	9	9
HRK1	YOR267C	13	9	10
ALD4	YOR374W	13	9	11
PNT1	YOR266W	13	9	12
GPB1	YOR371C	13	9	13
RBL2	YOR265W	13	9	14
RAD17	YOR368W	13	9	15
DSE3	YOR264W	13	9	16
SCP1	YOR367W	13	9	17
	YOR263C	13	9	18
	YOR365C	13	9	19
OSW1	YOR255W	13	9	20
	YOR364W	13	9	21
NAT5	YOR253W	13	9	22
PIP2	YOR363C	13	9	23
HIS3	YOR202W	13	9	24
HIS3	YOR202W	13	10	1
MEI5	YPL121C	13	10	2
	YPL225W	13	10	3
VPS30	YPL120W	13	10	4
MMT2	YPL224C	13	10	5
DBP1	YPL119C	13	10	6
GRE1	YPL223C	13	10	7
HOS3	YPL116W	13	10	8
FMP40	YPL222W	13	10	9
BEM3	YPL115C	13	10	10
BOP1	YPL221W	13	10	11
	YPL114W	13	10	12
RPL1A	YPL220W	13	10	13
	YPL113C	13	10	14
PCL8	YPL219W	13	10	15
PEX25	YPL112C	13	10	16
	YPL216W	13	10	17
CAR1	YPL111W	13	10	18
THI6	YPL214C	13	10	19
	YPL110C	13	10	20
LEA1	YPL213W	13	10	21
	YPL109C	13	10	22
PUS1	YPL212C	13	10	23
HIS3	YOR202W	13	10	24
HIS3	YOR202W	13	11	1
FMP31	YOR286W	13	11	2
CHL1	YPL008W	13	11	3
	YOR285W	13	11	4
LSP1	YPL004C	13	11	5
HUA2	YOR284W	13	11	6
ULA1	YPL003W	13	11	7
	YOR283W	13	11	8
HAT1	YPL001W	13	11	9
FSH3	YOR280C	13	11	10
PHR1	YOR386W	13	11	11
RFM1	YOR279C	13	11	12
	YOR385W	13	11	13
	YOR277C	13	11	14
FRE5	YOR384W	13	11	15
CAF20	YOR276W	13	11	16
FIT3	YOR383C	13	11	17
RIM20	YOR275C	13	11	18
FIT2	YOR382W	13	11	19
MOD5	YOR274W	13	11	20
FRE3	YOR381W	13	11	21
TPO4	YOR273C	13	11	22
RDR1	YOR380W	13	11	23
HIS3	YOR202W	13	11	24
HIS3	YOR202W	13	12	1
UME1	YPL139C	13	12	2
	YPL245W	13	12	3
SPP1	YPL138C	13	12	4
HUT1	YPL244C	13	12	5
	YPL137C	13	12	6
CIN2	YPL241C	13	12	7
	YPL136W	13	12	8
HSP82	YPL240C	13	12	9
ISU1	YPL135W	13	12	10
YAR1	YPL239W	13	12	11
ODC1	YPL134C	13	12	12
	YPL236C	13	12	13
RDS2	YPL133C	13	12	14
SSO1	YPL232W	13	12	15
SPO19	YPL130W	13	12	16
	YPL230W	13	12	17
HHO1	YPL127C	13	12	18
	YPL229W	13	12	19
KAP120	YPL125W	13	12	20
ALG5	YPL227C	13	12	21
RNY1	YPL123C	13	12	22
NEW1	YPL226W	13	12	23
HIS3	YOR202W	13	12	24
HIS3	YOR202W	13	13	1
	YOR300W	13	13	2
SKS1	YPL026C	13	13	3
BUD7	YOR299W	13	13	4
	YPL025C	13	13	5
MUM3	YOR298W	13	13	6
NCE4	YPL024W	13	13	7
MBF1	YOR298C-A	13	13	8
MET12	YPL023C	13	13	9
TIM18	YOR297C	13	13	10
RAD1	YPL022W	13	13	11
	YOR296W	13	13	12
ECM23	YPL021W	13	13	13
RPS10A	YOR293W	13	13	14
VTC3	YPL019C	13	13	15
	YOR292C	13	13	16
CTF19	YPL018W	13	13	17
	YOR291W	13	13	18
	YPL017C	13	13	19
	YOR289W	13	13	20
	YPL014W	13	13	21
MPD1	YOR288C	13	13	22
	YPL009C	13	13	23
HIS3	YOR202W	13	13	24
HIS3	YOR202W	13	14	1
PRM4	YPL156C	13	14	2
	YPL260W	13	14	3
KIP2	YPL155C	13	14	4
APM1	YPL259C	13	14	5
PEP4	YPL154C	13	14	6
THI21	YPL258C	13	14	7
RRD2	YPL152W	13	14	8
	YPL257W	13	14	9
	YPL150W	13	14	10
CLN2	YPL256C	13	14	11
ATG5	YPL149W	13	14	12
VIK1	YPL253C	13	14	13
PXA1	YPL147W	13	14	14
ICY2	YPL250C	13	14	15
KES1	YPL145C	13	14	16
GYP5	YPL249C	13	14	17
	YPL144W	13	14	18
GAL4	YPL248C	13	14	19
	YPL141C	13	14	20
	YPL247C	13	14	21
MKK2	YPL140C	13	14	22
RBD2	YPL246C	13	14	23
HIS3	YOR202W	13	14	24
HIS3	YOR202W	13	15	1
RPL20B	YOR312C	13	15	2
ELC1	YPL046C	13	15	3
HSD1	YOR311C	13	15	4
	YPL041C	13	15	5
	YOR309C	13	15	6
	YPL039W	13	15	7
SNU66	YOR308C	13	15	8
MET31	YPL038W	13	15	9
SLY41	YOR307C	13	15	10
EGD1	YPL037C	13	15	11
MCH5	YOR306C	13	15	12
PMA2	YPL036W	13	15	13
CPA1	YOR303W	13	15	14
	YPL034W	13	15	15
ISW2	YOR304W	13	15	16
	YPL033C	13	15	17
	YOR304C-A	13	15	18
SVL3	YPL032C	13	15	19
	YOR302W	13	15	20
	YPL030W	13	15	21
RAX1	YOR301W	13	15	22
SMA1	YPL027W	13	15	23
HIS3	YOR202W	13	15	24
HIS3	YOR202W	13	16	1
HIS3	YOR202W	13	16	2
HIS3	YOR202W	13	16	3
HIS3	YOR202W	13	16	4
HIS3	YOR202W	13	16	5
HIS3	YOR202W	13	16	6
HIS3	YOR202W	13	16	7
HIS3	YOR202W	13	16	8
HIS3	YOR202W	13	16	9
HIS3	YOR202W	13	16	10
HIS3	YOR202W	13	16	11
HIS3	YOR202W	13	16	12
HIS3	YOR202W	13	16	13
HIS3	YOR202W	13	16	14
HIS3	YOR202W	13	16	15
HIS3	YOR202W	13	16	16
HIS3	YOR202W	13	16	17
HIS3	YOR202W	13	16	18
HIS3	YOR202W	13	16	19
HIS3	YOR202W	13	16	20
HIS3	YOR202W	13	16	21
HIS3	YOR202W	13	16	22
HIS3	YOR202W	13	16	23
HIS3	YOR202W	13	16	24
HIS3	YOR202W	14	1	1
HIS3	YOR202W	14	1	2
HIS3	YOR202W	14	1	3
HIS3	YOR202W	14	1	4
HIS3	YOR202W	14	1	5
HIS3	YOR202W	14	1	6
HIS3	YOR202W	14	1	7
HIS3	YOR202W	14	1	8
HIS3	YOR202W	14	1	9
HIS3	YOR202W	14	1	10
HIS3	YOR202W	14	1	11
HIS3	YOR202W	14	1	12
HIS3	YOR202W	14	1	13
HIS3	YOR202W	14	1	14
HIS3	YOR202W	14	1	15
HIS3	YOR202W	14	1	16
HIS3	YOR202W	14	1	17
HIS3	YOR202W	14	1	18
HIS3	YOR202W	14	1	19
HIS3	YOR202W	14	1	20
HIS3	YOR202W	14	1	21
HIS3	YOR202W	14	1	22
HIS3	YOR202W	14	1	23
HIS3	YOR202W	14	1	24
HIS3	YOR202W	14	2	1
TIF4632	YGL049C	14	2	2
IES1	YFL013C	14	2	3
	YGL042C	14	2	4
	YFL012W	14	2	5
ECM33	YBR078W	14	2	6
AUA1	YFL010W-A	14	2	7
RPL17B	YJL177W	14	2	8
WWM1	YFL010C	14	2	9
	YGR122W	14	2	10
BLM3	YFL007W	14	2	11
	YGR068C	14	2	12
VTC2	YFL004W	14	2	13
	YGR067C	14	2	14
MSH4	YFL003C	14	2	15
ADE6	YGR061C	14	2	16
DEG1	YFL001W	14	2	17
MUP1	YGR055W	14	2	18
	YGR255C	14	2	19
RCS1	YGL071W	14	2	20
ENO1	YGR254W	14	2	21
PUS2	YGL063W	14	2	22
	YGR122C-A	14	2	23
HIS3	YOR202W	14	2	24
HIS3	YOR202W	14	3	1
SAM3	YPL274W	14	3	2
CLB5	YPR120C	14	3	3
SAM4	YPL273W	14	3	4
CLB2	YPR119W	14	3	5
	YPL272C	14	3	6
	YPR117W	14	3	7
MDL2	YPL270W	14	3	8
	YPR115W	14	3	9
KAR9	YPL269W	14	3	10
	YPR114W	14	3	11
ACM1	YPL267W	14	3	12
DBF20	YPR111W	14	3	13
DIP5	YPL265W	14	3	14
	YPR109W	14	3	15
	YPL264C	14	3	16
ISR1	YPR106W	14	3	17
KEL3	YPL263C	14	3	18
	YPR098C	14	3	19
FUM1	YPL262W	14	3	20
	YPR097W	14	3	21
	YPL261C	14	3	22
	YPR096C	14	3	23
HIS3	YOR202W	14	3	24
HIS3	YOR202W	14	4	1
ISN1	YOR155C	14	4	2
TOS8	YGL096W	14	4	3
VHS3	YOR054C	14	4	4
PAN2	YGL094C	14	4	5
RHO5	YNL180C	14	4	6
PNC1	YGL037C	14	4	7
BOP3	YNL042W	14	4	8
CGR1	YGL029W	14	4	9
CYT2	YKL087C	14	4	10
MAL12	YGR292W	14	4	11
KGD1	YIL125W	14	4	12
	YGR291C	14	4	13
GEM1	YAL048C	14	4	14
MAL11	YGR289C	14	4	15
	YOR248W	14	4	16
RNH70	YGR276C	14	4	17
	YOR220W	14	4	18
	YGR273C	14	4	19
DCI1	YOR180C	14	4	20
	YGR272C	14	4	21
SYC1	YOR179C	14	4	22
SLH1	YGR271W	14	4	23
HIS3	YOR202W	14	4	24
HIS3	YOR202W	14	5	1
	YPR013C	14	5	2
MSS18	YPR134W	14	5	3
	YPR012W	14	5	4
RPS23B	YPR132W	14	5	5
SUT2	YPR009W	14	5	6
	YPR130C	14	5	7
HAA1	YPR008W	14	5	8
SCD6	YPR129W	14	5	9
REC8	YPR007C	14	5	10
ANT1	YPR128C	14	5	11
ICL2	YPR006C	14	5	12
	YPR127W	14	5	13
HAL1	YPR005C	14	5	14
	YPR126C	14	5	15
	YPR004C	14	5	16
	YPR125W	14	5	17
	YPR003C	14	5	18
	YPR123C	14	5	19
PDH1	YPR002W	14	5	20
AXL1	YPR122W	14	5	21
CIT3	YPR001W	14	5	22
THI22	YPR121W	14	5	23
HIS3	YOR202W	14	5	24
HIS3	YOR202W	14	6	1
PET123	YOR158W	14	6	2
DJP1	YIR004W	14	6	3
MRH1	YDR033W	14	6	4
	YIL158W	14	6	5
PST2	YDR032C	14	6	6
	YIL151C	14	6	7
	YDR031W	14	6	8
OM45	YIL136W	14	6	9
RAD28	YDR030C	14	6	10
FKH1	YIL131C	14	6	11
	YDR029W	14	6	12
POG1	YIL122W	14	6	13
	YDR026C	14	6	14
COX5B	YIL111W	14	6	15
	YAL046C	14	6	16
	YIL102C	14	6	17
ADY4	YLR227C	14	6	18
LYS12	YIL094C	14	6	19
	YKR104W	14	6	20
KTR7	YIL085C	14	6	21
BAP3	YDR046C	14	6	22
	YMR074C	14	6	23
HIS3	YOR202W	14	6	24
HIS3	YOR202W	14	7	1
YOP1	YPR028W	14	7	2
	YPR152C	14	7	3
	YPR027C	14	7	4
	YPR150W	14	7	5
ATH1	YPR026W	14	7	6
NCE102	YPR149W	14	7	7
YME1	YPR024W	14	7	8
	YPR148C	14	7	9
EAF3	YPR023C	14	7	10
	YPR147C	14	7	11
	YPR022C	14	7	12
	YPR146C	14	7	13
ATP20	YPR020W	14	7	14
ASN1	YPR145W	14	7	15
RLF2	YPR018W	14	7	16
KAR3	YPR141C	14	7	17
DSS4	YPR017C	14	7	18
TAZ1	YPR140W	14	7	19
	YPR015C	14	7	20
MEP3	YPR138C	14	7	21
	YPR014C	14	7	22
CTF4	YPR135W	14	7	23
HIS3	YOR202W	14	7	24
HIS3	YOR202W	14	8	1
NRG1	YDR043C	14	8	2
	YLR455W	14	8	3
	YDR042C	14	8	4
TOR1	YJR066W	14	8	5
EHD3	YDR036C	14	8	6
VPS55	YJR044C	14	8	7
ARO3	YDR035W	14	8	8
	YJR039W	14	8	9
LYS14	YDR034C	14	8	10
	YJL103C	14	8	11
	YPR039W	14	8	12
VPS53	YJL029C	14	8	13
UBP16	YPL072W	14	8	14
	YNL086W	14	8	15
	YPL035C	14	8	16
MSG5	YNL053W	14	8	17
HST2	YPL015C	14	8	18
SLM2	YNL047C	14	8	19
	YOR240W	14	8	20
HEF3	YNL014W	14	8	21
	YMR194C-A	14	8	22
	YNL011C	14	8	23
HIS3	YOR202W	14	8	24
HIS3	YOR202W	14	9	1
	YPR045C	14	9	2
BSP1	YPR171W	14	9	3
	YPR044C	14	9	4
	YPR170C	14	9	5
RPL43A	YPR043W	14	9	6
MET16	YPR167C	14	9	7
PUF2	YPR042C	14	9	8
MMS1	YPR164W	14	9	9
TIP41	YPR040W	14	9	10
GPH1	YPR160W	14	9	11
	YPR038W	14	9	12
	YPR158W	14	9	13
ERV2	YPR037C	14	9	14
	YPR157W	14	9	15
SRO7	YPR032W	14	9	16
TPO3	YPR156C	14	9	17
NTO1	YPR031W	14	9	18
NCA2	YPR155C	14	9	19
CSR2	YPR030W	14	9	20
PIN3	YPR154W	14	9	21
APL4	YPR029C	14	9	22
	YPR153W	14	9	23
HIS3	YOR202W	14	9	24
HIS3	YOR202W	14	10	1
COX14	YML129C	14	10	2
SMP2	YMR165C	14	10	3
CTK3	YML112W	14	10	4
ASI1	YMR119W	14	10	5
BUL2	YML111W	14	10	6
	YMR118C	14	10	7
FAR10	YLR238W	14	10	8
CAT5	YOR125C	14	10	9
RXT2	YBR095C	14	10	10
	YOL153C	14	10	11
IST2	YBR086C	14	10	12
	YOL073C	14	10	13
AAC3	YBR085W	14	10	14
AGA1	YNR044W	14	10	15
UBC4	YBR082C	14	10	16
ABZ1	YNR033W	14	10	17
	YBR075W	14	10	18
MRPL10	YNL284C	14	10	19
TRM7	YBR061C	14	10	20
LSM7	YNL147W	14	10	21
	YBR020W	14	10	22
CYB5	YNL111C	14	10	23
HIS3	YOR202W	14	10	24
HIS3	YOR202W	14	11	1
JID1	YPR061C	14	11	2
HPA2	YPR193C	14	11	3
ARO7	YPR060C	14	11	4
AQY1	YPR192W	14	11	5
	YPR059C	14	11	6
QCR2	YPR191W	14	11	7
YMC1	YPR058W	14	11	8
SKI3	YPR189W	14	11	9
BRR1	YPR057W	14	11	10
MLC2	YPR188C	14	11	11
SMK1	YPR054W	14	11	12
ATG13	YPR185W	14	11	13
	YPR053C	14	11	14
GDB1	YPR184W	14	11	15
NHP6A	YPR052C	14	11	16
HDA3	YPR179C	14	11	17
MAK3	YPR051W	14	11	18
	YPR174C	14	11	19
	YPR050C	14	11	20
VPS4	YPR173C	14	11	21
MCM16	YPR046W	14	11	22
